name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_saved,red_cards,saves,penalties_missed,selected,threat,total_points,value
Aaron Hickey,DEF,Brentford,1.7594594594594593,0.08108108108108109,0.05405405405405406,7.837837837837838,0.10810810810810811,3.2378378378378376,510.0,0.011891891891891892,0.019189189189189187,0.008378378378378378,0.4789189189189189,0.8108108108108109,0.0,49.972972972972975,0.0,0.0,0.0,0.0,0.0,33320.89189189189,2.6486486486486487,1.5405405405405406,49.32432432432432
Aaron Ramsdale,GK,Arsenal,4.027027027027027,0.0,0.24324324324324326,17.45945945945946,0.35135135135135137,0.0,15.0,0.0004375675675675676,0.0004375675675675676,0.0,0.8213162162162162,1.162162162162162,0.0,90.0,0.0,0.0,0.0,2.5405405405405403,0.0,1272560.810810811,0.0,3.7027027027027026,49.054054054054056
Aaron Wan-Bissaka,DEF,Man Utd,2.5675675675675675,0.0,0.08108108108108109,8.324324324324325,0.21621621621621623,5.9648648648648654,341.0,0.02485972972972973,0.0566354054054054,0.032045945945945946,0.5179567567567568,0.2702702702702703,0.0,38.7027027027027,0.0,0.0,0.0,0.0,0.0,78197.27027027027,3.2972972972972974,1.8108108108108107,43.16216216216216
Abdoulaye Doucouré,MID,Everton,1.2405405405405405,0.05405405405405406,0.1891891891891892,6.27027027027027,0.08108108108108109,6.416216216216216,185.0,0.03945081081081081,0.09760756756756757,0.06437297297297298,0.7606216216216216,0.7297297297297297,0.10810810810810811,38.83783783783784,0.0,0.0,0.02702702702702703,0.0,0.0,9409.135135135135,5.945945945945946,1.7567567567567568,53.16216216216216
Adam Smith,DEF,Bournemouth,1.4216216216216218,0.02702702702702703,0.13513513513513514,10.513513513513514,0.1891891891891892,7.070270270270271,57.0,0.019994594594594593,0.022156756756756758,0.0024324324324324323,0.8370054054054055,1.5405405405405406,0.0,77.24324324324324,0.0,0.0,0.0,0.0,0.0,20581.783783783783,2.3783783783783785,1.972972972972973,43.648648648648646
Alex Iwobi,MID,Everton,3.045945945945946,0.21621621621621623,0.24324324324324326,14.891891891891891,0.21621621621621623,23.997297297297298,186.0,0.07320243243243243,0.11655918918918919,0.049302702702702705,1.1638945945945944,1.5135135135135136,0.05405405405405406,88.89189189189189,0.0,0.0,0.0,0.0,0.0,119253.2972972973,9.675675675675675,3.324324324324324,53.486486486486484
Alexander Isak,FWD,Newcastle,3.014705882352941,0.058823529411764705,0.5294117647058824,10.323529411764707,0.11764705882352941,7.158823529411765,594.0,0.03664264705882353,0.18051911764705883,0.16652352941176468,0.42211470588235295,0.5588235294117647,0.29411764705882354,42.14705882352941,0.0,0.0,0.0,0.0,0.0,496975.9411764706,19.852941176470587,2.8823529411764706,67.61764705882354
Alexandre Moreno Lopera,DEF,Aston Villa,4.163157894736842,0.15789473684210525,0.2631578947368421,14.631578947368421,0.3684210526315789,16.900000000000002,694.0,0.13509736842105263,0.15079736842105262,0.030963157894736845,0.9384999999999999,0.5263157894736842,0.0,69.73684210526316,0.0,0.0,0.0,0.0,0.0,137773.7894736842,7.947368421052632,3.789473684210526,44.526315789473685
Alexis Mac Allister,MID,Brighton,3.8594594594594596,0.05405405405405406,0.4864864864864865,15.08108108108108,0.2702702702702703,19.16216216216216,116.0,0.08484972972972973,0.28515513513513513,0.2340891891891892,0.6248324324324325,1.162162162162162,0.2702702702702703,75.45945945945945,0.02702702702702703,0.0,0.0,0.0,0.0,635706.5405405406,18.62162162162162,3.72972972972973,55.054054054054056
Alisson Ramses Becker,GK,Liverpool,4.92972972972973,0.02702702702702703,0.40540540540540543,22.27027027027027,0.3783783783783784,0.27297297297297296,281.0,0.0006867567567567567,0.0006867567567567567,0.0,0.839472972972973,1.162162162162162,0.0,90.0,0.0,0.02702702702702703,0.0,2.891891891891892,0.0,1655123.8918918918,0.0,4.378378378378378,54.2972972972973
Amadou Onana,MID,Everton,1.9305555555555556,0.08333333333333333,0.05555555555555555,8.194444444444445,0.2222222222222222,7.866666666666666,577.0,0.023964444444444444,0.05549222222222222,0.035694444444444445,0.8035416666666667,1.0277777777777777,0.027777777777777776,66.55555555555556,0.0,0.0,0.0,0.0,0.0,17979.805555555555,7.75,2.0555555555555554,48.333333333333336
Andreas Hoelgebaum Pereira,MID,Fulham,3.1810810810810812,0.2702702702702703,0.24324324324324326,9.72972972972973,0.21621621621621623,25.6,346.0,0.06266324324324324,0.18077945945945945,0.13271081081081082,0.7041864864864865,1.0810810810810811,0.10810810810810811,72.86486486486487,0.0,0.0,0.0,0.0,0.0,2166575.081081081,13.27027027027027,3.324324324324324,44.891891891891895
Andrew Robertson,DEF,Liverpool,3.8216216216216217,0.21621621621621623,0.2702702702702703,17.10810810810811,0.24324324324324326,23.3,284.0,0.1262045945945946,0.14944783783783783,0.023243243243243245,0.6739405405405405,0.918918918918919,0.0,69.70270270270271,0.0,0.0,0.0,0.0,0.0,672759.6216216217,5.702702702702703,3.27027027027027,68.02702702702703
Angelo Ogbonna,DEF,West Ham,0.9621621621621622,0.0,0.10810810810810811,5.864864864864865,0.10810810810810811,0.9513513513513514,456.0,0.001962972972972973,0.009160270270270271,0.006927027027027026,0.5426621621621621,0.5135135135135135,0.0,33.351351351351354,0.0,0.0,0.0,0.0,0.0,8002.7027027027025,0.6486486486486487,1.1891891891891893,44.21621621621622
Antonee Robinson,DEF,Fulham,2.32972972972973,0.05405405405405406,0.13513513513513514,14.702702702702704,0.24324324324324326,10.95945945945946,217.0,0.025318648648648648,0.025048378378378377,0.0013513513513513514,0.9194702702702703,1.135135135135135,0.0,81.02702702702703,0.0,0.0,0.0,0.0,0.0,32751.108108108107,1.4864864864864864,2.4864864864864864,44.189189189189186
Antony Matheus dos Santos,MID,Man Utd,3.315625,0.0625,0.125,8.1875,0.375,12.4,609.0,0.060969062500000004,0.1933034375,0.156084375,0.56766875,0.65625,0.125,56.34375,0.0,0.0,0.0,0.0,0.0,480212.34375,19.375,2.5625,73.96875
Armel Bella-Kotchap,DEF,Southampton,1.1108108108108108,0.05405405405405406,0.13513513513513514,9.324324324324325,0.08108108108108109,2.064864864864865,423.0,0.0068518918918918925,0.017122162162162162,0.010270270270270271,0.6271297297297298,1.054054054054054,0.0,50.83783783783784,0.0,0.0,0.0,0.0,0.0,18169.783783783783,2.8378378378378377,1.3243243243243243,45.0
Ashley Young,DEF,Aston Villa,2.418918918918919,0.0,0.21621621621621623,10.486486486486486,0.24324324324324326,6.027027027027027,538.0,0.00921945945945946,0.013984324324324324,0.00881891891891892,0.5797675675675675,0.7567567567567568,0.02702702702702703,54.891891891891895,0.0,0.0,0.0,0.0,0.0,74881.21621621621,2.081081081081081,2.3513513513513513,43.810810810810814
Ben Mee,DEF,Brentford,3.651351351351351,0.05405405405405406,0.2972972972972973,16.783783783783782,0.2972972972972973,2.4864864864864864,526.0,0.00935972972972973,0.05741108108108108,0.04859189189189189,0.8058891891891893,1.0810810810810811,0.08108108108108109,85.91891891891892,0.0,0.0,0.0,0.0,0.0,1109916.4324324324,8.297297297297296,3.7027027027027026,47.7027027027027
Benjamin White,DEF,Arsenal,4.267567567567568,0.13513513513513514,0.32432432432432434,19.18918918918919,0.3783783783783784,13.275675675675675,10.0,0.07582270270270271,0.08197405405405406,0.02642162162162162,0.7082216216216216,0.9459459459459459,0.05405405405405406,80.10810810810811,0.0,0.0,0.0,0.0,0.0,1211414.8918918918,4.297297297297297,4.054054054054054,46.891891891891895
Benoît Badiashile,DEF,Chelsea,2.0333333333333337,0.0,0.09523809523809523,9.952380952380953,0.19047619047619047,2.3380952380952382,689.0,0.00971047619047619,0.06963428571428572,0.059923809523809525,0.5861380952380952,0.42857142857142855,0.047619047619047616,43.04761904761905,0.0,0.0,0.0,0.0,0.0,64013.04761904762,3.857142857142857,1.9047619047619047,50.0
Bernardo Veiga de Carvalho e Silva,MID,Man City,4.0027027027027025,0.16216216216216217,0.24324324324324326,11.54054054054054,0.1891891891891892,13.91891891891892,311.0,0.05237081081081081,0.07456540540540542,0.022194594594594597,0.3788189189189189,0.6486486486486487,0.10810810810810811,59.351351351351354,0.0,0.0,0.0,0.0,0.0,773644.8918918918,11.45945945945946,2.864864864864865,68.29729729729729
Bernd Leno,GK,Fulham,3.467567567567568,0.0,0.4594594594594595,20.10810810810811,0.21621621621621623,0.2702702702702703,2.0,0.0002489189189189189,0.0002489189189189189,0.0,0.9769756756756757,1.3243243243243243,0.0,85.13513513513513,0.0,0.02702702702702703,0.0,3.72972972972973,0.0,265141.91891891893,0.0,3.7567567567567566,45.21621621621622
Bobby De Cordova-Reid,MID,Fulham,2.6567567567567565,0.02702702702702703,0.08108108108108109,7.8108108108108105,0.21621621621621623,8.635135135135135,205.0,0.02855189189189189,0.06129243243243243,0.03787567567567567,0.6568810810810811,1.0810810810810811,0.10810810810810811,66.83783783783784,0.0,0.0,0.0,0.0,0.0,17024.216216216217,13.567567567567568,2.4324324324324325,54.729729729729726
Boubacar Kamara,MID,Aston Villa,0.918918918918919,0.02702702702702703,0.0,5.972972972972973,0.08108108108108109,3.3000000000000003,53.0,0.020578378378378382,0.0237972972972973,0.0032189189189189187,0.5786162162162162,0.7837837837837838,0.0,45.486486486486484,0.0,0.0,0.0,0.0,0.0,11423.135135135135,1.0,1.135135135135135,48.351351351351354
Brenden Aaronson,MID,Leeds,2.1432432432432433,0.10810810810810811,0.0,6.216216216216216,0.13513513513513514,17.90810810810811,246.0,0.031384054054054054,0.07687054054054054,0.05845945945945947,0.8007486486486487,1.5135135135135136,0.02702702702702703,63.08108108108108,0.0,0.0,0.0,0.0,0.0,97667.08108108108,11.864864864864865,2.2162162162162162,54.16216216216216
Brennan Johnson,FWD,Nott'm Forest,2.42972972972973,0.13513513513513514,0.40540540540540543,10.27027027027027,0.1891891891891892,10.097297297297297,394.0,0.0424872972972973,0.17286297297297298,0.1438891891891892,0.9002486486486487,1.4324324324324325,0.21621621621621623,76.75675675675676,0.0,0.0,0.0,0.0,0.05405405405405406,171697.97297297296,19.7027027027027,3.2432432432432434,57.189189189189186
Bruno Borges Fernandes,MID,Man Utd,5.08918918918919,0.24324324324324326,0.5405405405405406,19.18918918918919,0.4864864864864865,38.85675675675676,333.0,0.2108208108108108,0.38286405405405405,0.18042162162162162,0.8596675675675676,1.027027027027027,0.1891891891891892,87.4054054054054,0.0,0.0,0.0,0.0,0.0,693461.8918918918,23.91891891891892,4.486486486486487,97.29729729729729
Bruno Guimarães Rodriguez Moura,MID,Newcastle,2.7864864864864862,0.13513513513513514,0.13513513513513514,11.594594594594595,0.32432432432432434,16.445945945945947,374.0,0.0778845945945946,0.12975216216216215,0.060516216216216216,0.4754,0.6486486486486487,0.10810810810810811,71.27027027027027,0.0,0.0,0.0,0.0,0.0,416866.5675675676,7.54054054054054,2.8378378378378377,56.2972972972973
Bryan Mbeumo,FWD,Brentford,3.4567567567567568,0.21621621621621623,0.5135135135135135,14.567567567567568,0.24324324324324326,20.71081081081081,95.0,0.10023405405405406,0.2506043243243243,0.16145135135135136,0.680627027027027,1.054054054054054,0.24324324324324326,76.13513513513513,0.0,0.0,0.0,0.0,0.0,319694.86486486485,23.405405405405407,3.918918918918919,58.54054054054054
Bukayo Saka,MID,Arsenal,6.37027027027027,0.32432432432432434,0.5135135135135135,17.675675675675677,0.32432432432432434,29.508108108108107,13.0,0.11171513513513515,0.2903772972972973,0.17893243243243243,0.7761810810810811,1.135135135135135,0.35135135135135137,84.43243243243244,0.0,0.0,0.0,0.0,0.02702702702702703,2821549.6486486485,31.45945945945946,5.297297297297297,81.56756756756756
Carlos Alcaraz,MID,Southampton,1.9684210526315788,0.05263157894736842,0.21052631578947367,7.315789473684211,0.0,3.068421052631579,693.0,0.03241368421052632,0.12030842105263158,0.08842105263157894,0.9989105263157894,1.105263157894737,0.21052631578947367,49.1578947368421,0.0,0.0,0.0,0.0,0.0,2351.7894736842104,9.68421052631579,2.6315789473684212,50.0
Carlos Henrique Casimiro,MID,Man Utd,2.820588235294118,0.08823529411764706,0.29411764705882354,11.0,0.29411764705882354,10.705882352941176,593.0,0.07220558823529412,0.1571144117647059,0.08490882352941176,0.6236882352941177,0.6176470588235294,0.11764705882352941,60.470588235294116,0.0,0.0,0.058823529411764705,0.0,0.0,222214.9411764706,7.676470588235294,2.5,49.11764705882353
Cheick Doucouré,MID,Crystal Palace,1.7594594594594593,0.08108108108108109,0.08108108108108109,10.72972972972973,0.1891891891891892,9.345945945945946,514.0,0.01909945945945946,0.039275135135135135,0.02477027027027027,0.707527027027027,1.0810810810810811,0.0,73.05405405405405,0.0,0.0,0.02702702702702703,0.0,0.0,12809.972972972973,4.243243243243243,1.945945945945946,50.0
Christian Eriksen,MID,Man Utd,2.689189189189189,0.24324324324324326,0.21621621621621623,11.378378378378379,0.35135135135135137,13.82972972972973,519.0,0.046076216216216215,0.13862486486486486,0.09254864864864865,0.3487945945945946,0.6756756756756757,0.02702702702702703,54.648648648648646,0.0,0.0,0.0,0.0,0.0,298616.64864864864,8.27027027027027,2.7567567567567566,62.83783783783784
Christian Nørgaard,MID,Brentford,2.4675675675675675,0.16216216216216217,0.16216216216216217,8.35135135135135,0.16216216216216217,4.694594594594595,79.0,0.038515405405405406,0.07104783783783783,0.03388378378378378,0.5546567567567567,0.6216216216216216,0.02702702702702703,47.648648648648646,0.0,0.0,0.0,0.0,0.0,22466.54054054054,7.27027027027027,1.9189189189189189,53.37837837837838
Clément Lenglet,DEF,Spurs,2.116216216216216,0.05405405405405406,0.16216216216216217,10.08108108108108,0.13513513513513514,3.635135135135135,513.0,0.013785945945945946,0.02441297297297297,0.010627027027027027,0.5249486486486485,0.918918918918919,0.0,52.108108108108105,0.0,0.0,0.0,0.0,0.0,35946.67567567567,3.4054054054054053,1.6486486486486487,48.189189189189186
Cody Gakpo,MID,Liverpool,4.928571428571429,0.14285714285714285,0.19047619047619047,11.0,0.2857142857142857,12.90952380952381,680.0,0.08110666666666667,0.33411142857142856,0.25586190476190473,0.9203904761904761,0.8571428571428571,0.2857142857142857,67.71428571428571,0.0,0.0,0.0,0.0,0.0,472429.28571428574,19.761904761904763,4.0,77.57142857142857
Craig Dawson,DEF,West Ham,2.205405405405405,0.02702702702702703,0.1891891891891892,10.54054054054054,0.1891891891891892,1.0054054054054056,459.0,0.006016486486486486,0.04472459459459459,0.03870810810810811,0.8682513513513515,0.8378378378378378,0.02702702702702703,57.67567567567568,0.0,0.0,0.0,0.0,0.0,59474.27027027027,3.918918918918919,2.027027027027027,48.16216216216216
Cristian Romero,DEF,Spurs,1.7324324324324323,0.05405405405405406,0.08108108108108109,12.08108108108108,0.21621621621621623,3.3513513513513513,443.0,0.016702972972972973,0.038108378378378376,0.022216216216216216,0.7023135135135135,1.1081081081081081,0.0,63.86486486486486,0.0,0.0,0.02702702702702703,0.0,0.0,161026.62162162163,2.4054054054054053,1.7837837837837838,49.08108108108108
Dan Burn,DEF,Newcastle,3.505405405405405,0.0,0.16216216216216217,15.756756756756756,0.3783783783783784,6.210810810810811,358.0,0.030986756756756755,0.07489216216216216,0.04714864864864865,0.6230513513513514,0.8108108108108109,0.02702702702702703,83.62162162162163,0.0,0.0,0.0,0.0,0.0,311963.4864864865,7.162162162162162,3.4594594594594597,45.08108108108108
Dango Ouattara,MID,Bournemouth,2.338888888888889,0.16666666666666666,0.2222222222222222,8.833333333333334,0.05555555555555555,14.5,705.0,0.09280666666666666,0.27163444444444446,0.19216111111111112,1.3811722222222222,1.2222222222222223,0.05555555555555555,63.833333333333336,0.0,0.0,0.0,0.0,0.0,4033.6666666666665,15.222222222222221,2.611111111111111,50.0
Danilo dos Santos de Oliveira,MID,Nott'm Forest,1.7055555555555555,0.1111111111111111,0.2777777777777778,9.88888888888889,0.05555555555555555,6.005555555555556,703.0,0.031247777777777777,0.10224777777777777,0.08766666666666667,1.1287555555555555,1.0,0.16666666666666666,54.22222222222222,0.0,0.0,0.0,0.0,0.0,3076.6111111111113,6.277777777777778,2.6666666666666665,45.0
Darwin Núñez Ribeiro,FWD,Liverpool,3.081081081081081,0.13513513513513514,0.21621621621621623,8.378378378378379,0.1891891891891892,9.105405405405405,297.0,0.04255027027027027,0.2597745945945946,0.22046756756756755,0.4659675675675676,0.5945945945945946,0.24324324324324326,45.513513513513516,0.0,0.0,0.02702702702702703,0.0,0.0,1054490.2972972973,29.135135135135137,2.7027027027027026,88.05405405405405
David De Gea Quintana,GK,Man Utd,4.964864864864865,0.0,0.13513513513513514,19.0,0.4594594594594595,0.35135135135135137,327.0,0.006122972972972973,0.000177027027027027,0.0,0.8690108108108108,1.135135135135135,0.0,90.0,0.0,0.0,0.0,2.675675675675676,0.0,1025956.027027027,0.0,4.162162162162162,49.567567567567565
David Raya Martin,GK,Brentford,4.356756756756757,0.0,0.5405405405405406,21.594594594594593,0.2972972972972973,0.5432432432432432,81.0,0.0029297297297297296,0.006172972972972973,0.002972972972972973,0.8161594594594594,1.2432432432432432,0.0,90.0,0.02702702702702703,0.0,0.0,4.108108108108108,0.0,1149047.027027027,0.10810810810810811,4.324324324324325,46.75675675675676
Declan Rice,MID,West Ham,2.7837837837837838,0.08108108108108109,0.32432432432432434,16.513513513513512,0.24324324324324326,14.118918918918919,467.0,0.03381189189189189,0.06072810810810811,0.031510810810810815,0.8896324324324325,1.2972972972972974,0.10810810810810811,86.0,0.0,0.0,0.0,0.0,0.02702702702702703,402689.8378378378,6.108108108108108,3.081081081081081,47.891891891891895
Dejan Kulusevski,MID,Spurs,2.597297297297297,0.1891891891891892,0.13513513513513514,8.27027027027027,0.1891891891891892,16.94864864864865,446.0,0.07841972972972973,0.12826567567567568,0.052548648648648645,0.6124540540540541,1.0810810810810811,0.05405405405405406,53.945945945945944,0.0,0.0,0.0,0.0,0.0,629181.8918918918,13.72972972972973,2.5135135135135136,79.56756756756756
Diego Da Silva Costa,FWD,Wolves,0.9483870967741935,0.0,0.0967741935483871,1.2903225806451613,0.1935483870967742,4.65483870967742,625.0,0.01389258064516129,0.062240967741935486,0.04899354838709677,0.4719870967741936,0.5483870967741935,0.03225806451612903,39.83870967741935,0.0,0.0,0.03225806451612903,0.0,0.0,36793.967741935485,16.258064516129032,1.064516129032258,54.096774193548384
Dominic Solanke,FWD,Bournemouth,2.6324324324324326,0.2702702702702703,0.3783783783783784,9.135135135135135,0.21621621621621623,6.994594594594595,66.0,0.03942405405405405,0.16712405405405403,0.18905135135135134,0.9096324324324324,1.3783783783783783,0.16216216216216217,75.0,0.0,0.0,0.0,0.0,0.0,299343.3783783784,27.62162162162162,3.4864864864864864,56.7027027027027
Douglas Luiz Soares de Paulo,MID,Aston Villa,3.3756756756756756,0.1891891891891892,0.4594594594594595,15.486486486486486,0.35135135135135137,17.40810810810811,46.0,0.05963378378378378,0.11858513513513513,0.06246486486486486,0.7757324324324325,0.918918918918919,0.13513513513513514,76.54054054054055,0.0,0.0,0.02702702702702703,0.0,0.0,55481.10810810811,6.324324324324325,3.6486486486486487,48.13513513513514
Dwight McNeil,MID,Everton,3.0837837837837836,0.13513513513513514,0.3783783783783784,13.35135135135135,0.10810810810810811,19.48918918918919,534.0,0.10806918918918919,0.18564216216216217,0.08027567567567569,1.017991891891892,1.2432432432432432,0.1891891891891892,64.86486486486487,0.0,0.0,0.0,0.0,0.0,26594.324324324323,11.675675675675675,3.324324324324324,51.891891891891895
Eberechi Eze,MID,Crystal Palace,3.908108108108108,0.13513513513513514,0.5675675675675675,15.486486486486486,0.24324324324324326,21.63243243243243,169.0,0.04143513513513514,0.15688918918918918,0.12302162162162163,0.470427027027027,0.918918918918919,0.2702702702702703,68.67567567567568,0.0,0.0,0.0,0.0,0.0,369413.8378378378,16.135135135135137,4.243243243243243,55.2972972972973
Ederson Santana de Moraes,GK,Man City,4.5729729729729724,0.02702702702702703,0.21621621621621623,15.243243243243244,0.2972972972972973,0.35405405405405405,307.0,0.00011729729729729731,0.00011729729729729731,0.0,0.47717567567567565,0.8378378378378378,0.0,82.70270270270271,0.0,0.0,0.0,1.162162162162162,0.0,1604531.6756756757,0.0,3.189189189189189,54.270270270270274
Emerson Palmieri dos Santos,DEF,Chelsea,1.0783783783783782,0.0,0.05405405405405406,5.513513513513513,0.05405405405405406,5.102702702702703,545.0,0.016422702702702702,0.02903621621621622,0.0191,0.583027027027027,0.7567567567567568,0.02702702702702703,35.08108108108108,0.0,0.0,0.0,0.0,0.0,160908.83783783784,4.8108108108108105,1.027027027027027,40.0
Emiliano Buendía Stati,MID,Aston Villa,3.2810810810810813,0.08108108108108109,0.21621621621621623,9.783783783783784,0.2972972972972973,14.394594594594595,42.0,0.08357972972972973,0.17998243243243242,0.10478108108108108,0.6822918918918919,0.918918918918919,0.13513513513513514,64.4054054054054,0.0,0.0,0.0,0.0,0.0,65056.24324324324,15.513513513513514,3.135135135135135,57.67567567567568
Emiliano Martínez Romero,GK,Aston Villa,3.564864864864865,0.0,0.40540540540540543,17.945945945945947,0.2972972972972973,0.2702702702702703,31.0,0.005741621621621621,0.005471351351351352,0.0,0.6976783783783784,1.0,0.0,82.4054054054054,0.02702702702702703,0.02702702702702703,0.0,2.5675675675675675,0.0,560277.8648648649,0.0,3.5675675675675675,49.32432432432432
Enzo Fernández,MID,Chelsea,2.7470588235294118,0.11764705882352941,0.058823529411764705,14.705882352941176,0.17647058823529413,18.076470588235296,724.0,0.1511764705882353,0.17647058823529413,0.04235294117647059,1.3652941176470588,1.411764705882353,0.0,85.70588235294117,0.0,0.0,0.0,0.0,0.0,125662.64705882352,3.764705882352941,2.3529411764705883,50.0
Eric Dier,DEF,Spurs,2.902702702702703,0.02702702702702703,0.13513513513513514,15.378378378378379,0.24324324324324326,3.027027027027027,430.0,0.0070762162162162166,0.03407891891891892,0.02754324324324324,0.7625297297297298,1.4054054054054055,0.05405405405405406,76.10810810810811,0.0,0.0,0.0,0.0,0.0,734116.4594594594,6.243243243243243,2.5945945945945947,51.108108108108105
Erling Haaland,FWD,Man City,10.183783783783785,0.24324324324324326,1.0810810810810811,28.10810810810811,0.35135135135135137,10.027027027027026,318.0,0.03610567567567567,0.5091948648648649,0.4728189189189189,0.4657324324324324,0.7027027027027027,0.972972972972973,74.78378378378379,0.0,0.0,0.0,0.0,0.0,8648464.675675675,49.32432432432432,7.351351351351352,121.35135135135135
Ethan Pinnock,DEF,Brentford,2.6648648648648647,0.0,0.08108108108108109,14.216216216216216,0.24324324324324326,2.8351351351351353,92.0,0.019774594594594595,0.07326108108108109,0.06862162162162162,0.8161594594594594,0.918918918918919,0.05405405405405406,70.54054054054055,0.02702702702702703,0.0,0.0,0.0,0.0,51795.13513513513,7.54054054054054,2.6216216216216215,44.054054054054056
Ezri Konsa Ngoyo,DEF,Aston Villa,2.864864864864865,0.0,0.16216216216216217,16.7027027027027,0.32432432432432434,3.1297297297297297,44.0,0.009173513513513514,0.025389729729729728,0.016756756756756756,0.8504756756756757,1.1891891891891893,0.0,87.35135135135135,0.0,0.0,0.0,0.0,0.0,50758.81081081081,1.945945945945946,2.918918918918919,44.108108108108105
Fabian Schär,DEF,Newcastle,3.945945945945946,0.08108108108108109,0.16216216216216217,16.2972972972973,0.40540540540540543,7.124324324324325,366.0,0.033742972972972976,0.11683486486486487,0.10065945945945946,0.604672972972973,0.7297297297297297,0.02702702702702703,84.24324324324324,0.02702702702702703,0.0,0.0,0.0,0.0,1335413.189189189,13.864864864864865,3.7027027027027026,49.351351351351354
Fabio Henrique Tavares,MID,Liverpool,2.616216216216216,0.02702702702702703,0.0,10.108108108108109,0.2972972972972973,8.162162162162161,282.0,0.03770351351351351,0.04840621621621622,0.014756756756756757,0.6527783783783784,0.8378378378378378,0.0,70.54054054054055,0.0,0.0,0.0,0.0,0.0,92543.21621621621,2.945945945945946,1.7837837837837838,52.891891891891895
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,1.2176470588235293,0.058823529411764705,0.17647058823529413,13.705882352941176,0.058823529411764705,4.676470588235294,730.0,0.06764705882352942,0.12823529411764706,0.07058823529411765,1.8723529411764706,1.8823529411764706,0.0,83.3529411764706,0.0,0.0,0.0,0.0,0.0,3798.3529411764707,7.647058823529412,1.4705882352941178,45.0
Gabriel Martinelli Silva,MID,Arsenal,6.34054054054054,0.24324324324324326,0.4864864864864865,17.513513513513512,0.3783783783783784,22.65135135135135,19.0,0.11428405405405405,0.2598489189189189,0.16745675675675675,0.6741324324324325,0.8918918918918919,0.40540540540540543,75.37837837837837,0.0,0.0,0.0,0.0,0.0,4464954.6486486485,35.13513513513514,5.351351351351352,66.13513513513513
Gabriel dos Santos Magalhães,DEF,Arsenal,3.989189189189189,0.0,0.40540540540540543,18.864864864864863,0.35135135135135137,3.505405405405405,16.0,0.01243945945945946,0.07903135135135135,0.07713243243243242,0.8086135135135135,1.162162162162162,0.08108108108108109,89.70270270270271,0.0,0.0,0.0,0.0,0.0,1386033.8918918918,10.837837837837839,3.7837837837837838,51.62162162162162
Gavin Bazunu,GK,Southampton,2.1810810810810812,0.0,0.08108108108108109,13.108108108108109,0.10810810810810811,0.2702702702702703,422.0,0.0005094594594594594,0.0005094594594594594,0.0,0.7649216216216216,1.5135135135135136,0.0,77.83783783783784,0.0,0.02702702702702703,0.0,1.864864864864865,0.0,72608.16216216216,0.0,2.27027027027027,44.91891891891892
